"activity_id","student_id","date","type","note"
4289420,9420,"2010-04-22T17:21:46-07:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed quamvis comis in amicis tuendis fuerit, tamen, si haec vera sunt-nihil enim affirmo-, non satis acutus fuit. Voluptatem cum summum bonum diceret, primum in eo ipso parum vidit, deinde hoc quoque alienum; Aliter enim explicari, quod quaeritur, non potest. Vide ne ista sint Manliana vestra aut maiora etiam, si imperes quod facere non possim. Nullum inveniri verbum potest quod magis idem declaret Latine, quod Graece, quam declarat voluptas. Quare attende, quaeso. Traditur, inquit, ab Epicuro ratio neglegendi doloris. Duo Reges: constructio interrete. Videsne igitur Zenonem tuum cum Aristone verbis concinere, re dissidere, cum Aristotele et illis re consentire, verbis discrepare? Serpere anguiculos, nare anaticulas, evolare merulas, cornibus uti videmus boves, nepas aculeis. Virtutis, magnitudinis animi, patientiae, fortitudinis fomentis dolor mitigari solet. </p>"
4299420,9420,"2011-11-14T13:19:06-08:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Duo Reges: constructio interrete. Magni enim aestimabat pecuniam non modo non contra leges, sed etiam legibus partam. In motu et in statu corporis nihil inest, quod animadvertendum esse ipsa natura iudicet? Hoc etsi multimodis reprehendi potest, tamen accipio, quod dant. Equidem e Cn. Illud mihi a te nimium festinanter dictum videtur, sapientis omnis esse semper beatos; Nam, ut sint illa vendibiliora, haec uberiora certe sunt. </p>"
4309420,9420,"2011-07-06T12:04:52-07:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Color egregius, integra valitudo, summa gratia, vita denique conferta voluptatum omnium varietate. Tu autem, si tibi illa probabantur, cur non propriis verbis ea tenebas? Negat enim tenuissimo victu, id est contemptissimis escis et potionibus, minorem voluptatem percipi quam rebus exquisitissimis ad epulandum. Nec enim ignoras his istud honestum non summum modo, sed etiam, ut tu vis, solum bonum videri. Atqui haec patefactio quasi rerum opertarum, cum quid quidque sit aperitur, definitio est. Duo Reges: constructio interrete. </p>"
4311287,1287,"2010-01-18T03:19:21-08:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Idem etiam dolorem saepe perpetiuntur, ne, si id non faciant, incidant in maiorem. Nam aliquando posse recte fieri dicunt nulla expectata nec quaesita voluptate. Et hi quidem ita non sola virtute finem bonorum contineri putant, ut rebus tamen omnibus virtutem anteponant; An, si id probas, fieri ita posse negas, ut ii, qui virtutis compotes sint, etiam malis quibusdam affecti beati sint? Fatebuntur Stoici haec omnia dicta esse praeclare, neque eam causam Zenoni desciscendi fuisse. Duo Reges: constructio interrete. </p>"
4321287,1287,"2011-03-01T03:32:11-08:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. At enim, qua in vita est aliquid mali, ea beata esse non potest. Sed et illum, quem nominavi, et ceteros sophistas, ut e Platone intellegi potest, lusos videmus a Socrate. Tum Lucius: Mihi vero ista valde probata sunt, quod item fratri puto. Atque his de rebus et splendida est eorum et illustris oratio. Cur deinde Metrodori liberos commendas? Dolere malum est: in crucem qui agitur, beatus esse non potest. Duo Reges: constructio interrete. Et quidem, Cato, hanc totam copiam iam Lucullo nostro notam esse oportebit; Nihilne est in his rebus, quod dignum libero aut indignum esse ducamus? </p>"
4331287,1287,"2010-04-28T22:52:10-07:00","Drop-in","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Longum est enim ad omnia respondere, quae a te dicta sunt. Non igitur bene. At vero si ad vitem sensus accesserit, ut appetitum quendam habeat et per se ipsa moveatur, quid facturam putas? Amicitiae vero locus ubi esse potest aut quis amicus esse cuiquam, quem non ipsum amet propter ipsum? Indicant pueri, in quibus ut in speculis natura cernitur. Duo Reges: constructio interrete. Praeclare enim Plato: Beatum, cui etiam in senectute contigerit, ut sapientiam verasque opiniones assequi possit. </p>"
4341287,1287,"2011-02-11T03:20:04-08:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Haec mihi videtur delicatior, ut ita dicam, molliorque ratio, quam virtutis vis gravitasque postulat. Si enim ita est, vide ne facinus facias, cum mori suadeas. Quaero igitur, quo modo hae tantae commendationes a natura profectae subito a sapientia relictae sint. Nummus in Croesi divitiis obscuratur, pars est tamen divitiarum. An est aliquid per se ipsum flagitiosum, etiamsi nulla comitetur infamia? Tu autem inter haec tantam multitudinem hominum interiectam non vides nec laetantium nec dolentium? </p>"
4351287,1287,"2010-02-25T08:01:20-08:00","Drop-in","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Familiares nostros, credo, Sironem dicis et Philodemum, cum optimos viros, tum homines doctissimos. Tu autem negas fortem esse quemquam posse, qui dolorem malum putet. Nam et complectitur verbis, quod vult, et dicit plane, quod intellegam; Duo Reges: constructio interrete. Poterat autem inpune; An vero displicuit ea, quae tributa est animi virtutibus tanta praestantia? Huic ego, si negaret quicquam interesse ad beate vivendum quali uteretur victu, concederem, laudarem etiam; Aufidio, praetorio, erudito homine, oculis capto, saepe audiebam, cum se lucis magis quam utilitatis desiderio moveri diceret. Huius, Lyco, oratione locuples, rebus ipsis ielunior. Atque haec contra Aristippum, qui eam voluptatem non modo summam, sed solam etiam ducit, quam omnes unam appellamus voluptatem. Utrum igitur percurri omnem Epicuri disciplinam placet an de una voluptate quaeri, de qua omne certamen est? A quibus propter discendi cupiditatem videmus ultimas terras esse peragratas. </p>"
4363451,3451,"2011-07-30T20:10:40-07:00","Drop-in","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Partim cursu et peragratione laetantur, congregatione aliae coetum quodam modo civitatis imitantur; Hoc positum in Phaedro a Platone probavit Epicurus sensitque in omni disputatione id fieri oportere. Aliter homines, aliter philosophos loqui putas oportere? Duo Reges: constructio interrete. Quis est, qui non oderit libidinosam, protervam adolescentiam? An eum discere ea mavis, quae cum plane perdidiceriti nihil sciat? Itaque ne iustitiam quidem recte quis dixerit per se ipsam optabilem, sed quia iucunditatis vel plurimum afferat. </p>"
4373451,3451,"2011-06-04T10:36:51-07:00","Drop-in","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Non dolere, inquam, istud quam vim habeat postea videro; Aut, Pylades cum sis, dices te esse Orestem, ut moriare pro amico? Haec mihi videtur delicatior, ut ita dicam, molliorque ratio, quam virtutis vis gravitasque postulat. Res tota, Torquate, non doctorum hominum, velle post mortem epulis celebrari memoriam sui nominis. Si enim sapiens aliquis miser esse possit, ne ego istam gloriosam memorabilemque virtutem non magno aestimandam putem. Duo Reges: constructio interrete. </p>"
4383451,3451,"2010-06-21T06:14:35-07:00","Drop-in","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maximas vero virtutes iacere omnis necesse est voluptate dominante. Mihi quidem Homerus huius modi quiddam vidisse videatur in iis, quae de Sirenum cantibus finxerit. Bonum negas esse divitias, praeposìtum esse dicis? Occultum facinus esse potuerit, gaudebit; Huc et illuc, Torquate, vos versetis licet, nihil in hac praeclara epistula scriptum ab Epicuro congruens et conveniens decretis eius reperietis. Atque etiam valítudinem, vires, vacuitatem doloris non propter utilitatem solum, sed etiam ipsas propter se expetemus. Quae cum praeponunt, ut sit aliqua rerum selectio, naturam videntur sequi; Quare obscurentur etiam haec, quae secundum naturam esse dicimus, in vita beata; </p>"
4393451,3451,"2010-03-17T22:04:31-07:00","Drop-in","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Et adhuc quidem ita nobis progresso ratio est, ut ea duceretur omnis a prima commendatione naturae. Non ego tecum iam ita iocabor, ut isdem his de rebus, cum L. Aut, Pylades cum sis, dices te esse Orestem, ut moriare pro amico? Quo modo autem optimum, si bonum praeterea nullum est? Duae sunt enim res quoque, ne tu verba solum putes. Possumusne ergo in vita summum bonum dicere, cum id ne in cena quidem posse videamur? Nam de summo mox, ut dixi, videbimus et ad id explicandum disputationem omnem conferemus. Tu enim ista lenius, hic Stoicorum more nos vexat. Duo Reges: constructio interrete. Sin te auctoritas commovebat, nobisne omnibus et Platoni ipsi nescio quem illum anteponebas? Et hi quidem ita non sola virtute finem bonorum contineri putant, ut rebus tamen omnibus virtutem anteponant; Ex quo intellegitur, quoniam se ipsi omnes natura diligant, tam insipientem quam sapientem sumpturum, quae secundum naturam sint, reiecturumque contraria. Et quod est munus, quod opus sapientiae? Primum non saepe, deinde quae est ista relaxatio, cum et praeteriti doloris memoria recens est et futuri atque inpendentis torquet timor? </p>"
4403451,3451,"2011-05-29T04:23:17-07:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Intellegi quidem, ut propter aliam quampiam rem, verbi gratia propter voluptatem, nos amemus; Sed tamen enitar et, si minus multa mihi occurrent, non fugiam ista popularia. Id enim ille summum bonum eu)qumi/an et saepe a)qambi/an appellat, id est animum terrore liberum. Duo Reges: constructio interrete. Non laboro, inquit, de nomine. Aliter enim explicari, quod quaeritur, non potest. Quae hic rei publicae vulnera inponebat, eadem ille sanabat. Nulla profecto est, quin suam vim retineat a primo ad extremum. </p>"
44110052,10052,"2011-08-14T18:05:31-07:00","Phone","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. In quo etsi est magnus, tamen nova pleraque et perpauca de moribus. Quasi ego id curem, quid ille aiat aut neget. Ita est quoddam commune officium sapientis et insipientis, ex quo efficitur versari in iis, quae media dicamus. Ergo in eadem voluptate eum, qui alteri misceat mulsum ipse non sitiens, et eum, qui illud sitiens bibat? An me, inquam, nisi te audire vellem, censes haec dicturum fuisse? Duo Reges: constructio interrete. Negat esse eam, inquit, propter se expetendam. Ecce aliud simile dissimile. Amicitiae vero locus ubi esse potest aut quis amicus esse cuiquam, quem non ipsum amet propter ipsum? Nam si quae sunt aliae, falsum est omnis animi voluptates esse e corporis societate. Omnes enim iucundum motum, quo sensus hilaretur. Age nunc isti doceant, vel tu potius quis enim ista melius? </p>"
44210052,10052,"2011-05-01T10:40:59-07:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tantum dico, magis fuisse vestrum agere Epicuri diem natalem, quam illius testamento cavere ut ageretur. Nihilo beatiorem esse Metellum quam Regulum. Tanti autem aderant vesicae et torminum morbi, ut nihil ad eorum magnitudinem posset accedere. An vero displicuit ea, quae tributa est animi virtutibus tanta praestantia? Sed emolumenta communia esse dicuntur, recte autem facta et peccata non habentur communia. Duo Reges: constructio interrete. Nam cum Academicis incerta luctatio est, qui nihil affirmant et quasi desperata cognitione certi id sequi volunt, quodcumque veri simile videatur. Nosti, credo, illud: Nemo pius est, qui pietatem-; </p>"
44310052,10052,"2010-02-25T09:09:37-08:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Longum est enim ad omnia respondere, quae a te dicta sunt. Unum nescio, quo modo possit, si luxuriosus sit, finitas cupiditates habere. Sic, et quidem diligentius saepiusque ista loquemur inter nos agemusque communiter. Tum, Quintus et Pomponius cum idem se velle dixissent, Piso exorsus est. Quod praeceptum quia maius erat, quam ut ab homine videretur, idcirco assignatum est deo. Nummus in Croesi divitiis obscuratur, pars est tamen divitiarum. Duo Reges: constructio interrete. Sunt enim prima elementa naturae, quibus auctis vírtutis quasi germen efficitur. Ab his oratores, ab his imperatores ac rerum publicarum principes extiterunt. Omnia peccata paria dicitis. Tum Piso: Atqui, Cicero, inquit, ista studia, si ad imitandos summos viros spectant, ingeniosorum sunt; </p>"
44410052,10052,"2010-10-06T17:37:51-07:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam, ut paulo ante docui, augendae voluptatis finis est doloris omnis amotio. Quid enim dicis omne animal, simul atque sit ortum, applicatum esse ad se diligendum esseque in se conservando occupatum? Utram tandem linguam nescio? Servari enim iustitia nisi a forti viro, nisi a sapiente non potest. Cum ageremus, inquit, vitae beatum et eundem supremum diem, scribebamus haec. Omnes, qui non sint sapientes, aeque miseros esse, sapientes omnes summe beatos, recte facta omnia aequalia, omnia peccata paria; Qui bonum omne in virtute ponit, is potest dicere perfici beatam vitam perfectione virtutis; Duo Reges: constructio interrete. Virtutis, magnitudinis animi, patientiae, fortitudinis fomentis dolor mitigari solet. Contineo me ab exemplis. Bonum incolumis acies: misera caecitas. Nonne odio multos dignos putamus, qui quodam motu aut statu videntur naturae legem et modum contempsisse? Quem si tenueris, non modo meum Ciceronem, sed etiam me ipsum abducas licebit. Hanc quoque iucunditatem, si vis, transfer in animum; Quid tibi, Torquate, quid huic Triario litterae, quid historiae cognitioque rerum, quid poetarum evolutio, quid tanta tot versuum memoria voluptatis affert? Quis non odit sordidos, vanos, leves, futtiles? </p>"
44510052,10052,"2010-02-02T10:06:52-08:00","Email","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ut etiam contendant et elaborent, si efficere possint, ut aut non appareat corporis vitium aut quam minimum appareat? Sed non alienum est, quo facilius vis verbi intellegatur, rationem huius verbi faciendi Zenonis exponere. Quod si ita se habeat, non possit beatam praestare vitam sapientia. Istam voluptatem perpetuam quis potest praestare sapienti? Ex ea difficultate illae fallaciloquae, ut ait Accius, malitiae natae sunt. Ipse Epicurus fortasse redderet, ut Sextus Peducaeus, Sex. </p>"
4464853,4853,"2011-09-22T14:21:14-07:00","Drop-in","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Curium putes loqui, interdum ita laudat, ut quid praeterea sit bonum neget se posse ne suspicari quidem. Atqui iste locus est, Piso, tibi etiam atque etiam confirmandus, inquam; Quae si potest singula consolando levare, universa quo modo sustinebit? Graece donan, Latine voluptatem vocant. Quaesita enim virtus est, non quae relinqueret naturam, sed quae tueretur. Et quod est munus, quod opus sapientiae? Sed ut iis bonis erigimur, quae expectamus, sic laetamur iis, quae recordamur. Nullus est igitur cuiusquam dies natalis. Duo Reges: constructio interrete. Quaesita enim virtus est, non quae relinqueret naturam, sed quae tueretur. </p>"
